publishedAt,authorDisplayName,textDisplay,likeCount,original_text,processed_text
2024-10-22T09:34:05Z,@rudikurniawan5332,smoga kerjannya baik dgn nyata karena dri perkataan pasti akan di pertangungg jawabkan di akhirat,0,"Smoga kerjannya baik dgn nyata ,karena dri perkataan pasti akan di pertangungg jawabkan di akhirat",smoga kerjannya dgn nyata dri perkataan pertangungg jawabkan akhirat
2024-10-22T09:32:37Z,@NurhasanahSPd-vn4mp,sampai terharu mendengarnya,0,"Sampai terharu mendengarnya,,",haru dengar
2024-10-22T09:29:30Z,@MamatuCantik,mantap memang ngda lawan bapa prisiden qu yg satu ini gaspol memang pa,0,"Mantap memang ngda lawan Bapa Prisiden qu yg satu ini, gaspol memang pa ❤❤❤❤",mantap ngda lawan bapa prisiden qu yg gaspol pa
2024-10-22T09:22:03Z,@bumiaqsabumiamorta8131,,0,👏👏👏👏👏👏👏👏👏👏👏👏👏👏,
2024-10-22T09:13:05Z,@badarudin2038,alhamdulillah ya allah semoga amanah ya pak pimpin negara indonesia ini jauh lebih baik lg warga d sejahterakan ya pak,0,Alhamdulillah ya allah semoga amanah ya pak pimpin negara Indonesia ini jauh lebih baik lg warga d sejahterakan ya pak ❤❤❤❤😊😊😊,alhamdulillah ya allah moga amanah ya pimpin negara indonesia lg warga d sejahterakan ya
2024-10-22T09:08:21Z,@s.o.m.i4588,baru kali ini nonton pidato gak ngantuk pdhal jam sambil rebahan jg sumpah sya bangga dengar pidatomu pak semoga menjadi pemimpin yg lurus bisa memajukan negara tercinta kita indonesia,82,"Baru kali ini nonton pidato gak ngantuk. Pdhal 1 jam, sambil rebahan jg... Sumpah sya bangga dengar pidatomu pak. Semoga menjadi pemimpin yg lurus, bisa memajukan negara tercinta kita Indonesia❤",kali nonton pidato gak ngantuk pdhal jam rebah jg sumpah sya bangga dengar pidato moga pimpin yg lurus memajukan negara cinta indonesia
2024-10-23T15:01:01Z,@Yudianto-z8q,sama bang,1,Sama bang😂,bang
2024-10-23T21:19:13Z,@cjfhfjdjd9757,bagus bangat macam pmx malaysia,2,Bagus bangat macam PMX Malaysia❤,bagus bangat pmx malaysia
2024-10-24T07:33:17Z,@gheryyen,sehat wal afiat nggih bapak,2,Sehat wal afiat nggih Bapak,sehat wal afiat nggih
2024-10-24T14:05:33Z,@RealmeC53-wt7nq,kita tunggu aja bro buktinyaaaa,3,Kita tunggu aja bro buktinyaaaa,tunggu aja bro buktinyaaaa
2024-10-25T11:04:28Z,@dellasilaban5180,sama,1,Sama😂,
2024-10-22T09:08:21Z,@Rasalanu,a hrefhttpswwwyoutubecomwatchvymlecdnqampta,0,"<a href=""https://www.youtube.com/watch?v=3YMlecD1nQ0&amp;t=1200"">20:00</a>",a hrefhttpswwwyoutubecomwatchvymlecdnqampta
2024-10-22T08:59:58Z,@beprannn,sprei saya mana wok,0,sprei saya mana wok,sprei wok
2024-10-22T08:59:52Z,@arrazainun7450,aku cuma bisa meneteskan air mata pidato bpkku ini btul btul bikin hati trenyu begitu tegas nta pidato tanpa teks ini di luar nalarmoga bpku sht terus menjaga amanah negara ini bpkaamiiin,13,😭😭😭😭😭😭aku cuma bisa meneteskan air mata pidato bpkku ini btul btul bikin hati trenyu begitu tegas nta pidato tanpa teks ini di luar nalar.moga bpku sht terus menjaga amanah negara ini BPK.Aamiiin👍👍👍👍👍♥️♥️♥️♥️♥️♥️,meneteskan air mata pidato bpkku btul btul bikin hati trenyu nta pidato teks nalarmoga bpku sht jaga amanah negara bpkaamiiin
2024-10-23T15:24:50Z,@sahabatmuarawahau8622,kita sm sy juga sangat terharu melihat pak prabowo sangat cerdas,0,Kita SM  sy juga sangat terharu. Melihat pak Prabowo sangat cerdas,sm sy haru prabowo cerdas
2024-10-22T08:56:18Z,@tamansurgaku.channel,subahanallah,1,Subahanallah..,subahanallah
2024-10-22T08:56:15Z,@arvinazada1515,pidato yg mmbuat gua merinding a hrefhttpswwwyoutubecomwatchvymlecdnqampta kita kalian pejabat negera hrs ingt bhw kekuasaan itu adlah milik rakyat kedaulatan itu adlh kdaulatan rakyat kita kalian pejabat negara brkuasa seizin rakyat kita kalian pejabat negara menjalankan kekuasaan harus untuk kepentingan rakyat kita kalian pejabat negara harus slalu ingat pekerjaan harus utk rakyat brdari rakyat utk rakyatbrtolong bpk pecat pejabat yg duduk manis doang kerjanya karna bpk sdh menegaskan kita pejabat negara bekerja hnya utk rakyat smoga rkyat indonesia sjahtraamiin,0,"Pidato yg mmbuat gua merinding. <a href=""https://www.youtube.com/watch?v=3YMlecD1nQ0&amp;t=2110"">35:10</a> kita (kalian pejabat negera) hrs ingt bhw kekuasaan itu adlah milik rakyat. Kedaulatan itu adlh kdaulatan rakyat. Kita (kalian pejabat negara) brkuasa seizin rakyat. Kita (kalian pejabat negara) menjalankan kekuasaan HARUS UNTUK KEPENTINGAN RAKYAT. Kita (KALIAN PEJABAT NEGARA) harus slalu ingat PEKERJAAN HARUS UTK RAKYAT. <br>Dari rakyat utk rakyat.<br>Tolong bpk pecat pejabat2 yg duduk manis doang kerjanya. Karna bpk sdh menegaskan kita (pejabat negara) bekerja hnya utk rakyat. Smoga rkyat indonesia sjahtra.amiin",pidato yg mmbuat gua rinding a hrefhttpswwwyoutubecomwatchvymlecdnqampta jabat negera hrs ingt bhw kuasa adlah milik rakyat daulat adlh kdaulatan rakyat jabat negara brkuasa izin rakyat jabat negara menjalankan kuasa penting rakyat jabat negara slalu kerja utk rakyat brdari rakyat utk rakyatbrtolong bpk pecat jabat yg duduk manis doang kerja karna bpk sdh jabat negara hnya utk rakyat smoga rkyat indonesia sjahtraamiin
2024-10-22T08:55:32Z,@ReynandReynandNathanael,yang korupsi hukum mati aja pak prabowoganti undang hukum utk yg korupsi,1,Yang korupsi hukum mati aja Pak Prabowo.ganti undang2 hukum utk yg korupsi,korupsi hukum mati aja prabowoganti undang hukum utk yg korupsi
2024-10-22T08:54:14Z,@selayargreenchannel6620,cuma mau bilang keren buat president baru kita,1,Cuma mau bilang keren buat President baru kita,bilang keren president
2024-10-22T08:53:42Z,@tamansurgaku.channel,waalaikumsalam wr wb,1,Waalaikumsalam wr. wb.,waalaikumsalam wr wb
2024-10-22T08:51:06Z,@atma0736,wkwk,0,Wkwk,wkwk
2024-10-22T08:45:57Z,@PANGGARBESI97,kok hafal semua pak prabowo,1,Kok hafal semua pak prabowo😢,hafal prabowo
2024-10-22T08:28:42Z,@NurMuhammadRabbyAl-Haq,selamat kpd presiden prabowo subianto n wapres smg askes ttp berlaku bagi lansia pensiunan n jgn di persulit urusan y aamiin yrbb,1,❤❤❤❤❤❤❤selamat kpd presiden prabowo subianto n wapres smg askes ttp berlaku bagi lansia pensiunan n jgn di persulit urusan y aamiin yrbb❤❤,selamat kpd presiden prabowo subianto n wapres smg askes ttp berlaku lansia pensiun n jgn persulit urus y aamiin yrbb
2024-10-22T08:28:05Z,@delimacantik6822,masyaa allah keren banget pak presidenku hafal smua nama dan gelar tanpa teks,1,Masyaa Allah keren banget pak Presidenku hafal smua nama dan gelar2 tanpa teks,masyaa allah keren banget presiden hafal smua nama gelar teks
2024-10-22T08:24:19Z,@komariyah3808,barukali ini dengar pidato air mataku keluar sendiriya allah panjangkan umur pak prabowo untuk memimpin negeri indonesia ini lebih maju amin,1,"Barukali ini dengar pidato air mataku keluar sendiri,ya Allah panjangkan umur pak Prabowo untuk memimpin negeri Indonesia ini lebih maju amin😘😘",barukali dengar pidato air mata sendiriya allah panjangkan umur prabowo pimpin negeri indonesia maju amin
2024-10-22T08:21:35Z,@uminurkhasanah6389,subhanallah luar biasa semoga sehat selalu bpk presiden terpilih bpk prabowo semoga amanah dan selalu berjalan di atas ridho allah aamiin,3,"Subhanallah Luar biasa , semoga sehat selalu bpk presiden terpilih bpk prabowo, semoga Amanah dan selalu berjalan di atas Ridho Allah. Aamiin",subhanallah moga sehat bpk presiden pilih bpk prabowo moga amanah berjalan ridho allah aamiin
2024-10-22T08:15:28Z,@saminyongbanjarnegara819,krna ada ny persiden tak lepas dri rakyat kecil tp para kaum koruptor tak mlhat itu,0,Krna ada ny persiden tak lepas dri rakyat kecil.. Tp para kaum koruptor tak mlhat itu,krna ny persiden lepas dri rakyat tp kaum koruptor mlhat
2024-10-22T08:15:27Z,@hasriati-uw1vw,semoga kepemimpinan bapak prabowo membawa berkah untuk semua masyarakat indonesia aamiin ya rabbal alamin,0,Semoga kepemimpinan bapak prabowo membawa berkah untuk semua masyarakat Indonesia... Aamiin ya rabbal Alamin 🤲,moga kepemimpinan prabowo membawa berkah masyarakat indonesia aamiin ya rabbal alamin
2024-10-22T08:13:18Z,@hasriati-uw1vw,presiden idolaku,0,Presiden idolaku🥰,presiden idola
2024-10-22T08:12:14Z,@xiaomiredmi2prime178,pak prabowo pantas menjadi org nomor di indonesia beliau sgt cerdas dan luar biasa smg selalu sehat pak,0,"Pak Prabowo pantas menjadi org nomor 1 di Indonesia, beliau sgt cerdas dan luar biasa. Smg selalu sehat pak ❤❤❤",prabowo org nomor indonesia beliau sgt cerdas smg sehat
2024-10-22T08:11:52Z,@EkiZidanarham,selamat bekerja bapakku,0,Selamat bekerja bapakku,selamat bapak
2024-10-22T08:11:15Z,@hasriati-uw1vw,semoga bpk presiden sehat selalu aamiin ya rabbal alamin,0,Semoga BPK presiden sehat selalu... Aamiin ya rabbal alamin,moga bpk presiden sehat aamiin ya rabbal alamin
2024-10-22T08:10:34Z,@hasriati-uw1vw,,0,",🥰🥰🥰🥰",
2024-10-22T08:07:56Z,@HaninaNa-q7c,ya allah merinding mendengar pidato pertama presiden pilihan ku ini cerdas luar biasa membuat teharu berlinang air mata sehat slalu bapak semoga allah swt slalu melindungi setiap langkahmu aamiin yra,0,"Ya Allah,,, merinding mendengar pidato pertama presiden pilihan ku ini ,,cerdas luar biasa,, membuat teharu berlinang air mata,, sehat slalu bapak,, semoga Allah SWT slalu melindungi setiap  langkahmu aamiin YRA 🤲",ya allah rinding dengar pidato presiden pilih ku cerdas haru linang air mata sehat slalu moga allah swt slalu lindung langkah aamiin yra
2024-10-22T08:06:02Z,@AgusDuwiraharjo,semoga bermanfaat buat indonesian jaya aamiin,0,Semoga bermanfaat buat Indonesian jaya Aamiin ❤,moga manfaat indonesian jaya aamiin
2024-10-22T08:04:15Z,@houlenghoulenghouleng6414,wiiiiihhhh bapak zosss tenan pidatonya semangat knp gk dr dulu ya,0,Wiiiiihhhh bapak zosss tenan pidatonya semangat3 knp GK dr dulu ya👍👍👍👍💪💪💪💪,wiiiiihhhh zosss tenan pidato semangat knp gk dr ya
2024-10-22T08:00:52Z,@ShakilaAzkaFamily,periode bisa gak yah,1,2;periode bisa gak yah😩,periode gak yah
2024-10-22T07:59:42Z,@niketutsuci639,cerdas bapak presiden prabowo,0,Cerdas bapak presiden Prabowo,cerdas presiden prabowo
2024-10-22T07:59:05Z,@jholesk-cau4959,,0,❤❤❤❤❤❤,
2024-10-22T07:54:21Z,@loding12345,apakah ada teks di depan mata,0,Apakah ada teks di depan mata ???,teks mata
2024-10-22T07:51:34Z,@gustiawan.tipe-x0808,presiden the best jenderal tni purn h prabowo subianto,0,Presiden The Best JENDERAL TNI ( Purn ) H. Prabowo Subianto ⭐⭐⭐⭐,presiden the best jenderal tni purn h prabowo subianto
2024-10-22T07:44:19Z,@desamuel7974,bless u mr president indonesia mr prabowo subiantou always good,0,Bless u Mr President Indonesia Mr Prabowo Subianto......u always good,bless u mr president indonesia mr prabowo subiantou always good
2024-10-22T07:37:17Z,@FirdausSyarif,semoga di panjakan umurnya oleh allah swt,0,Semoga di panjakan umurnya oleh Allah SWT ....,moga panjak umur allah swt
2024-10-22T07:30:42Z,@harminharefa8206,tdak salah lagipak prabowo dari sampai saya suka dan pilihan saya kontes pilpresbrsmoga pak prabowo sehat dan panjang umur dan bisa mengendalikan negara dan bangsa yg besar ini menjadi sejahtera dgn rakyatnya aamiin,0,Tdak salah lagi..Pak Prabowo dari 2008 sampai 2014 saya Suka dan pilihan saya Kontes Pilpres..<br>Smoga Pak prabowo sehat dan panjang Umur dan bisa mengendalikan negara dan bangsa yg besar ini menjadi Sejahtera dgn Rakyatnya Aamiin🤗🤗🤲🤲🤲,tdak salah lagipak prabowo suka pilih kontes pilpresbrsmoga prabowo sehat umur mengendalikan negara bangsa yg sejahtera dgn rakyat aamiin
2024-10-22T07:30:33Z,@ghofirullohirfanulhakim9840,baru kali ini kayanya setelah puluhan tahun mendengar pidato kenegaraan presiden yg ner api api ginibrbiasanya males ngantuk bosen,0,"Baru kali ini kayanya setelah puluhan tahun mendengar pidato kenegaraan presiden yg ner api api gini❤❤<br>Biasanya  males, ngantuk, bosen 😂😂",kali kaya puluh dengar pidato negara presiden yg ner api api ginibrbiasanya males ngantuk bosen
2024-10-22T07:23:22Z,@leonpangkur4888,mantap pak prabowo,0,Mantap pak Prabowo ❤️🤝👍,mantap prabowo
2024-10-22T07:22:20Z,@yuliakensi3978,panjang umur yaaa pak,0,Panjang umur yaaa pak,umur yaaa
2024-10-22T07:17:36Z,@septian6936,sejarah sedang diukir kembali,0,SEJARAH SEDANG DIUKIR KEMBALI,sejarah ukir
2024-10-22T07:12:11Z,@husainima1874,mau nangis dengarin pidato bapak presiden yg luarbiasa,0,Mau nangis dengarin pidato Bapak presiden yg luarbiasa 🫡🫡🫡🫡,nangis dengarin pidato presiden yg luarbiasa
2024-10-22T07:11:25Z,@yenharita9459,sehat sehat bapak presidenku semoga segala niat baik bapak untuk indonesia di berkati oleh tuhan,0,"sehat sehat Bapak Presidenku, semoga segala niat baik Bapak untuk Indonesia di berkati oleh Tuhan❤️",sehat sehat presiden moga niat indonesia berkat tuhan
2024-10-22T07:10:33Z,@AuliyahhII,sehat selalu ya bapakayoo lebih sehat lagii bapak,0,"Sehat selalu ya bapak,ayoo lebih sehat lagii bapak❤",sehat ya bapakayoo sehat lagi
2024-10-22T07:10:32Z,@dedicomputer1981,alhamdulillah,0,Alhamdulillah,alhamdulillah
2024-10-22T07:08:42Z,@yuliakensi3978,,0,❤❤,
2024-10-22T07:07:51Z,@AbdulKarim-y5i3v,my presidenku,0,❤❤❤❤❤❤❤❤❤my presidenku,my presiden
2024-10-22T07:06:14Z,@jacobluluporo604,kurikulun pmp harus di kembalikan seperti dulu jgn di ganti ganti lagi ini usulan saya pk prabowo,1,Kurikulun PMP harus di kembalikan seperti dulu jgn di ganti ganti lagi. Ini usulan saya pk prabowo.,kurikulun pmp kembalikan jgn ganti ganti usul pk prabowo
2024-10-22T07:02:41Z,@BoskoBoer,selamat bapa presiden pilihan kami,0,Selamat Bapa Presiden Pilihan kami,selamat bapa presiden pilih
2024-10-22T07:01:24Z,@UnangsunandarSunandar,tolong pak bikin uud baru untuk para koruptor langsung di hukum mati saja,0,Tolong pak. Bikin UUD baru. Untuk para koruptor langsung di hukum mati saja.,tolong bikin uud koruptor langsung hukum mati
2024-10-22T07:01:15Z,@antosaputro6063,kenapa ga dr dulu jadi presiden nya sih pak kerennnn,0,"Kenapa ga dr dulu jadi presiden nya sih pak,, kerennnn,,👍👍👍",ga dr presiden nya sih kerennnn
2024-10-22T06:59:35Z,@jacobluluporo604,hilangkan kolusi korupsi di kepolisian dan tni anak anak kita harus masuk polisi tni tdk boleh di pungut biaya sepeser pun pembuatan sim berlaky seumur hidup agar tdk ada peluang korupsi,0,Hilangkan kolusi korupsi di kepolisian dan tni. Anak anak kita harus masuk polisi tni tdk boleh di pungut biaya sepeser pun. Pembuatan SIM berlaky seumur hidup agar tdk ada peluang korupsi.,hilangkan kolusi korupsi polisi tni anak anak masuk polisi tni tdk pungut biaya peser pembuatan sim berlaky umur hidup tdk luang korupsi
2024-10-22T06:57:24Z,@BukYa-i3m,mudah mudahan iimi bukan brjanji janji aja,0,Mudah mudahan iimi bukan <br>Janji janji aja ❤❤❤❤❤❤,mudah mudah iimi brjanji janji aja
2024-10-22T06:52:58Z,@yenharita9459,selamat bapak presidenku,0,Selamat Bapak Presidenku❤️,selamat presiden
2024-10-22T06:50:25Z,@marcellino304,selamat bertugas pak semoga indonesia menjadi lebih majuu dan makin dikenal oleh bangsa bangsa lain,0,selamat bertugas pak semoga Indonesia menjadi lebih majuu dan makin dikenal oleh bangsa bangsa lain🇮🇩🇮🇩💪💪,selamat tugas moga indonesia majuu kenal bangsa bangsa
2024-10-22T06:50:17Z,@jacobluluporo604,korupsi harus di hukum mati bos agar indonesia bisa makmur,0,Korupsi harus di hukum mati bos agar indonesia bisa makmur,korupsi hukum mati bos indonesia makmur
2024-10-22T06:46:20Z,@infokajiann,tolong pak prabowo permudah kan anak muda yg lulusan si untuk mencari pekerjaan,0,tolong pak Prabowo permudah kan anak muda yg lulusan SI untuk mencari pekerjaan,tolong prabowo permudah anak muda yg lulus si mencari kerja
2024-10-22T06:41:39Z,@janibidang1975,menyala bapak presiden kita prabowo subianto semangat terus untuk betjuang membangun bangsa tercinta kita indonesiatuhan menyertai dan memberkati presiden dan wspres,5,"Menyala,,,, Bapak Presiden kita. Prabowo Subianto, semangat terus untuk betjuang Membangun Bangsa tercinta kita, Indonesia.Tuhan menyertai dan memberkati ,Presiden dan Wspres 2024/2029",sala presiden prabowo subianto semangat betjuang membangun bangsa cinta indonesiatuhan serta memberkati presiden wspres
2024-10-22T06:34:35Z,@Bentartanggoraso,menyalah jendralbrini pemimpin sejati,0,Menyalah jendral.....<br>Ini pemimpin sejati....,sa jendralbrini pimpin sejati
2024-10-22T06:33:31Z,@simpangempat982,gilaak presiden kita inii tanpa teks mantaap pak,0,Gilaak presiden kita inii.. tanpa teks. Mantaap pak,gilaak presiden ini teks mantaap
2024-10-22T06:33:21Z,@robetstory,matursuwon gustisemoga indonesia menjadi lebih baik di pimpinan presiden pak prabowoaminsalam rahayu x,0,Matursuwon GUSTI....semoga indonesia menjadi lebih baik di pimpinan presiden Pak Prabowo...amin...🙏🙏🙏salam rahayu ..3x...,matursuwon gustisemoga indonesia pimpin presiden prabowoaminsalam rahayu x
2024-10-22T06:28:59Z,@nadikaromi3526,semoga negara ini semakin maju dan makmur atas terpilihx bapak jadi presiden dan di perketat lagi masalah koruptor di negeri ini pak menyala presidenku,0,"Semoga negara ini semakin maju dan makmur atas terpilihx bapak jadi presiden dan di perketat lagi masalah koruptor di negeri ini pak, menyala presidenku 🤍",moga negara maju makmur terpilihx presiden perketat koruptor negeri sala presiden
2024-10-22T06:24:30Z,@ElI-ev3qn,pidato bpk sprtinya dari hatiinsyaaalloh mndptkn ridho alloh,0,Pidato BPK sprtinya dari Hati..insyaaALLOH Mndptkn Ridho ALLOH,pidato bpk sprtinya hatiinsyaaalloh mndptkn ridho alloh
2024-10-22T06:23:13Z,@ElI-ev3qn,smoga apa yg bpk ucpkan ini mnjdi knyataan untuk indonesia rayadoa yg trbaik untuk pak presiden disisa umurnya mnjdikn jabatannya untuk ummat aamiin,0,Smoga apa yg BPK ucpkan ini mnjdi knyataan untuk Indonesia Raya...Doa yg trbaik untuk Pak Presiden disisa umurnya mnjdikn jabatannya untuk Ummat. Aamiin❤,smoga yg bpk ucpkan mnjdi knyataan indonesia rayadoa yg trbaik presiden sisa umur mnjdikn jabat ummat aamiin
2024-10-22T06:20:56Z,@Ryioutomo,ternyata benar bahwa energi itu menular,0,Ternyata benar bahwa energi itu menular. 🔥,energi ular
2024-10-22T06:18:41Z,@nssa-r5n,semoga bapak sehatdan dimudahkan untuk menjadikan indonesia lebih baik,0,❤❤❤❤❤ semoga bapak sehat...dan dimudahkan untuk menjadikan indonesia lebih baik...,moga sehatdan dimudahkan menjadikan indonesia
2024-10-22T06:17:35Z,@nssa-r5n,ha ini baru presiden pilihan ku dari dulu semangat pak buat indonesia jadi lebih hebat,0,"Ha...😂 Ini baru presiden pilihan ku dari dulu semangat pak, buat indonesia jadi lebih hebat❤❤",ha presiden pilih ku semangat indonesia hebat
